product,subproduct,parameter,site,rows
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,TWTA,250
FilterBased,ReconstrPM25,OM PM2.5,TWTA,240
FilterBased,ReconstrPM25,Ammonium,TWTA,37
FilterBased,ReconstrPM25,Filter PM2.5 mass,USBO,11
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,USBO,11
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,USBO,11
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,USBO,11
FilterBased,ReconstrPM25,Sea Salt,USBO,11
FilterBased,ReconstrPM25,Fine Soil,USBO,11
FilterBased,ReconstrPM25,Trace Element Oxides,USBO,11
FilterBased,ReconstrPM25,Residual Matter Only,USBO,11
FilterBased,ReconstrPM25,Residual Matter with OC,USBO,11
FilterBased,ReconstrPM25,Residual Matter with OM,USBO,11
FilterBased,ReconstrPM25,BC PM2.5,USBO,2
FilterBased,ReconstrPM25,Filter PM2.5 mass,USMC,19
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,USMC,19
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,USMC,19
FilterBased,ReconstrPM25,Sea Salt,USMC,19
FilterBased,ReconstrPM25,Fine Soil,USMC,19
FilterBased,ReconstrPM25,Trace Element Oxides,USMC,19
FilterBased,ReconstrPM25,BC PM2.5,USMC,11
FilterBased,ReconstrPM25,Filter PM2.5 mass,USNO,33
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,USNO,33
FilterBased,ReconstrPM25,Sea Salt,USNO,33
FilterBased,ReconstrPM25,Fine Soil,USNO,23
FilterBased,ReconstrPM25,BC PM2.5,USNO,23
FilterBased,ReconstrPM25,Trace Element Oxides,USNO,23
FilterBased,ReconstrPM25,OC PM2.5,USNO,23
FilterBased,ReconstrPM25,OM PM2.5,USNO,23
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,USNO,22
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,USNO,20
FilterBased,ReconstrPM25,Residual Matter Only,USNO,20
FilterBased,ReconstrPM25,Residual Matter with OC,USNO,20
FilterBased,ReconstrPM25,Residual Matter with OM,USNO,20
FilterBased,ReconstrPM25,Ammonium,USNO,11
FilterBased,ReconstrPM25,Filter PM2.5 mass,USPA,276
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,USPA,276
FilterBased,ReconstrPM25,Sea Salt,USPA,276
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,USPA,265
FilterBased,ReconstrPM25,Fine Soil,USPA,256
FilterBased,ReconstrPM25,Trace Element Oxides,USPA,256
FilterBased,ReconstrPM25,Residual Matter Only,USPA,245
FilterBased,ReconstrPM25,Residual Matter with OC,USPA,245
FilterBased,ReconstrPM25,Residual Matter with OM,USPA,245
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,USPA,227
FilterBased,ReconstrPM25,BC PM2.5,USPA,220
FilterBased,ReconstrPM25,OC PM2.5,USPA,217
FilterBased,ReconstrPM25,OM PM2.5,USPA,217
FilterBased,ReconstrPM25,Ammonium,USPA,49
FilterBased,ReconstrPM25,Filter PM2.5 mass,VNHN,22
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,VNHN,22
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,VNHN,22
FilterBased,ReconstrPM25,Sea Salt,VNHN,22
FilterBased,ReconstrPM25,Fine Soil,VNHN,22
FilterBased,ReconstrPM25,Trace Element Oxides,VNHN,22
FilterBased,ReconstrPM25,BC PM2.5,VNHN,20
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,VNHN,14
FilterBased,ReconstrPM25,Residual Matter Only,VNHN,14
FilterBased,ReconstrPM25,Residual Matter with OC,VNHN,14
FilterBased,ReconstrPM25,Residual Matter with OM,VNHN,14
FilterBased,ReconstrPM25,OC PM2.5,VNHN,12
FilterBased,ReconstrPM25,OM PM2.5,VNHN,12
FilterBased,ReconstrPM25,Filter PM2.5 mass,ZAJB,212
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,ZAJB,212
FilterBased,ReconstrPM25,Sea Salt,ZAJB,212
FilterBased,ReconstrPM25,BC PM2.5,ZAJB,212
FilterBased,ReconstrPM25,OC PM2.5,ZAJB,212
FilterBased,ReconstrPM25,Fine Soil,ZAJB,210
FilterBased,ReconstrPM25,Trace Element Oxides,ZAJB,210
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,ZAJB,209
FilterBased,ReconstrPM25,Residual Matter Only,ZAJB,207
FilterBased,ReconstrPM25,Residual Matter with OC,ZAJB,207
FilterBased,ReconstrPM25,Residual Matter with OM,ZAJB,207
FilterBased,ReconstrPM25,OM PM2.5,ZAJB,207
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,ZAJB,178
FilterBased,ReconstrPM25,Ammonium,ZAJB,34
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,ZAPR,282
FilterBased,ReconstrPM25,Sea Salt,ZAPR,282
FilterBased,ReconstrPM25,Filter PM2.5 mass,ZAPR,275
FilterBased,ReconstrPM25,Fine Soil,ZAPR,269
FilterBased,ReconstrPM25,Trace Element Oxides,ZAPR,269
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,ZAPR,268
FilterBased,ReconstrPM25,Residual Matter Only,ZAPR,268
FilterBased,ReconstrPM25,Residual Matter with OC,ZAPR,268
FilterBased,ReconstrPM25,Residual Matter with OM,ZAPR,268
FilterBased,ReconstrPM25,BC PM2.5,ZAPR,264
FilterBased,ReconstrPM25,OC PM2.5,ZAPR,264
FilterBased,ReconstrPM25,OM PM2.5,ZAPR,264
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,ZAPR,251
FilterBased,ReconstrPM25,Ammonium,ZAPR,31
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,AEAZ,610
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,ARCB,784
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,AUMN,674
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,BDDU,232
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,CADO,728
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,CAHA,759
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,CAKE,106
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,CALE,385
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,CASH,2238
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,CHTS,1787
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,IDBD,425
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,ILNZ,998
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,INKA,263
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,KRSE,123
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,KRUL,267
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,MXMC,579
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,NGIL,189
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,SGSU,738
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,USNO,174
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,VNHN,119
TimeResPM25,DailyEstPM25,Estimated PM2.5 mass,ZAPR,458
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,AEAZ,12684
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,ARCB,11417
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,AUMN,15052
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,BDDU,2753
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,CADO,14755
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,CAHA,12671
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,CAKE,2103
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,CALE,7055
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,CASH,39941
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,CHTS,35518
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,IDBD,5133
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,ILNZ,19320
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,INKA,4051
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,KRSE,2665
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,KRUL,5430
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,MXMC,8727
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,NGIL,2562
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,SGSU,13801
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,USNO,3824
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,VNHN,1481
TimeResPM25,HourlyEstPM25,Estimated PM2.5 mass,ZAPR,8103
